title,views,date_time,link,thumbnail
"Guess the Output 10 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",15K views,4 years ago,https://www.youtube.com/watch?v=aIpu8QbkepU,https://i.ytimg.com/vi/aIpu8QbkepU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpZ5Is0GaU-BFOpnV0AzErAP2mtw
"Guess the Output 9 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",15K views,4 years ago,https://www.youtube.com/watch?v=IJjKObUrEtw,https://i.ytimg.com/vi/IJjKObUrEtw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwM1Rao7OXoDS20K9k7SpIDKZNug
"How to crack off-campus Interviews of Tech Giants Like Amazon, Microsoft etc. | GeeksforGeeks",8.3K views,4 years ago,https://www.youtube.com/watch?v=DiCZ9wJOCmA,https://i.ytimg.com/vi/DiCZ9wJOCmA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAueDqMstd9PuwRhGkqPH3dPU3o5Q
Machine Learning Foundation With Python | GeeksforGeeks,2.4K views,4 years ago,https://www.youtube.com/watch?v=pnvpajr1i6U,https://i.ytimg.com/vi/pnvpajr1i6U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAaQqKQNWtMk7zfohePp6qQyQJmNg
"Guess the Output 8 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",16K views,4 years ago,https://www.youtube.com/watch?v=9H-XyiPuBFE,https://i.ytimg.com/vi/9H-XyiPuBFE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBk1RYz4h7VglCW6-1NpYevt76-Mw
"Guess the Output 7 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",18K views,4 years ago,https://www.youtube.com/watch?v=yjBeHK2pQ14,https://i.ytimg.com/vi/yjBeHK2pQ14/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDjAXc1WjXPAzfKZgqZtjY-oG46JQ
"Guess the Output 6 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",19K views,4 years ago,https://www.youtube.com/watch?v=CAGJ8MK28QM,https://i.ytimg.com/vi/CAGJ8MK28QM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDd9NEPBQhlaOqBM3Ic4l2Q_jlKGQ
"Guess the Output 5 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",22K views,4 years ago,https://www.youtube.com/watch?v=e3FoQCtdLOI,https://i.ytimg.com/vi/e3FoQCtdLOI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcFJsUfc0W8ktZZ_P9EAIyYv3ocw
"Guess the Output 4 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",22K views,4 years ago,https://www.youtube.com/watch?v=YXr9NvvD61s,https://i.ytimg.com/vi/YXr9NvvD61s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD-QGWVnC8Q1cAToJDJ_jyUqjnROg
Java Backend | Demo Live Lecture | GeeksforGeeks,30K views,4 years ago,https://www.youtube.com/watch?v=8RjmaykLkBc,https://i.ytimg.com/vi/8RjmaykLkBc/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhGIGUoRjAP&rs=AOn4CLBgfSvFCJT8C78jEU8qXnIkKGqX4A
"Guess the Output 3 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",26K views,4 years ago,https://www.youtube.com/watch?v=PJIGn34njbA,https://i.ytimg.com/vi/PJIGn34njbA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtreudEhE0RUcnrZXtPUxb6wqzjw
K stacks in a single array | GeeksforGeeks,29K views,4 years ago,https://www.youtube.com/watch?v=S5cYO9k1Ja8,https://i.ytimg.com/vi/S5cYO9k1Ja8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGdrrmtsmzdhrJ_XCbEEFFVUUP_w
Why are Data Structures necessary - by Sandeep Jain | GeeksforGeeks,51K views,5 years ago,https://www.youtube.com/watch?v=V5he1JXiQbg,https://i.ytimg.com/vi/V5he1JXiQbg/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARgvID0ofzAP&rs=AOn4CLC7X9uM5Mqrz-L9D6SPG5xzFek8CA
"Guess the Output 2 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",33K views,5 years ago,https://www.youtube.com/watch?v=2XZCu-IlDx4,https://i.ytimg.com/vi/2XZCu-IlDx4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCT8pUhAm_dkeTo0pbraeBD5jzfbA
Machine Learning Foundation | GeeksforGeeks,9.3K views,5 years ago,https://www.youtube.com/watch?v=TgzmIZs7koA,https://i.ytimg.com/vi/TgzmIZs7koA/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLDQ98wZJYGlHHvZNDuMbO6CeeuWLg
"Guess the Output 1 | Tricky C codes for Beginners, Technical Interviews & Gate | GeeksforGeeks",67K views,5 years ago,https://www.youtube.com/watch?v=DWDxKHhEn6g,https://i.ytimg.com/vi/DWDxKHhEn6g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCh3N6cqyKDZuEib_LCoJWhvOPKSA
Design a stack with operations on middle element | GeeksforGeeks,9.8K views,5 years ago,https://www.youtube.com/watch?v=GWericrOYw0,https://i.ytimg.com/vi/GWericrOYw0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJZZY1ezGurxqcnZAKNFhDAaR3Eg
Longest Consecutive Subsequence | GeeksforGeeks,16K views,5 years ago,https://www.youtube.com/watch?v=rmscV-OsLNQ,https://i.ytimg.com/vi/rmscV-OsLNQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyXdFDqQ6x-TvqGzWt9k-SpDxTBw
Build original array from the given sub-sequences | GeeksforGeeks,1.1K views,5 years ago,https://www.youtube.com/watch?v=2guKcYv69As,https://i.ytimg.com/vi/2guKcYv69As/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLArE2vkDz--6frrL9_pLbfpGZR8ng
Union and Intersection of Two Linked Lists | GeeksforGeeks,13K views,5 years ago,https://www.youtube.com/watch?v=2DZL9Ogm1Cg,https://i.ytimg.com/vi/2DZL9Ogm1Cg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBW3ML-anmAutr2uDVCvAPJQLRUAw
First Normal Form | Ep- 19 | Top 50 SQL Interview Questions | GeeksforGeeks,34K views,5 years ago,https://www.youtube.com/watch?v=-JOpBzyrZ_8,https://i.ytimg.com/vi/-JOpBzyrZ_8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC056_usNm6fcPnLrqdryw3wnsUmw
Minus in SQL | Ep - 18 |  Top 20 SQL Interview Questions | GeeksforGeeks,32K views,5 years ago,https://www.youtube.com/watch?v=gr0sOah50JU,https://i.ytimg.com/vi/gr0sOah50JU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBljqo7hxWxyF8r0ihPZIx4Gwy9hw
Intersect in SQL | Ep - 17 | Top 20 SQL Interview Questions | GeeksforGeeks,34K views,5 years ago,https://www.youtube.com/watch?v=Ulu-P55RpDA,https://i.ytimg.com/vi/Ulu-P55RpDA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZZ4-7diAjDID9FIukkPqPh6JgTA
Nth Highest Salary | Ep-16 | Top 20 SQL Interview Questions | GeeksforGeeks,75K views,5 years ago,https://www.youtube.com/watch?v=orEkHRYo6jU,https://i.ytimg.com/vi/orEkHRYo6jU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDInvrwMX__OCoreQj_iEv8tBAMAw
Display 1st or Last Nth Rows | Ep-15 | Top 20 SQL Interview Questions | GeeksforGeeks,56K views,5 years ago,https://www.youtube.com/watch?v=iej8RmXSqm8,https://i.ytimg.com/vi/iej8RmXSqm8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4W2sDT8wCZLyDKunL6nySZbqXGw
Cross Join | Ep-14 | Top 20 SQL Interview Questions | GeeksforGeeks,43K views,5 years ago,https://www.youtube.com/watch?v=Ck3FXQW2AYw,https://i.ytimg.com/vi/Ck3FXQW2AYw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDl7ekIzUX2jNUDpvYaNyIJGwguXw
Banker's Algorithm in Operating Systems,19K views,5 years ago,https://www.youtube.com/watch?v=hjGD08xfg9c,https://i.ytimg.com/vi/hjGD08xfg9c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNhU07-DhmNlarIsPb0wMX--M-nA
Full Join | Ep-13 | Top 20 SQL Interview Questions | GeeksforGeeks,38K views,5 years ago,https://www.youtube.com/watch?v=WmqAKSBupsE,https://i.ytimg.com/vi/WmqAKSBupsE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6jXpF1nCeDLPjTPpQq03h3Tf9Fw
Right Join | Ep-12 | Top 20 SQL Interview Questions | GeeksforGeeks,35K views,5 years ago,https://www.youtube.com/watch?v=JOAe-yua6Jw,https://i.ytimg.com/vi/JOAe-yua6Jw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqYj-p5aUuqMto9don3f4du8ygUg
Left Join | Ep-11 | Top 20 SQL Interview Questions | GeeksforGeeks,53K views,5 years ago,https://www.youtube.com/watch?v=LCbO2U3jzU0,https://i.ytimg.com/vi/LCbO2U3jzU0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4KbyG0Y6XkGWTiI2uYO4zISpZBA
Self Join | Ep-10 | Top 20 SQL Interview Questions | GeeksforGeeks,91K views,5 years ago,https://www.youtube.com/watch?v=-t6tjGtQ7-8,https://i.ytimg.com/vi/-t6tjGtQ7-8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCKKWcq0QXntG60yeCm9t5DV22AGA
Inner Join | Ep-9 | Top 20 SQL Interview Questions| GeeksforGeeks,89K views,5 years ago,https://www.youtube.com/watch?v=zGYLUogRe-M,https://i.ytimg.com/vi/zGYLUogRe-M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQj0w2oYV6p0ecZ2Gq768ypID09Q
Union vs Uninonall |Ep-8 | Top 20 SQL Interview Questions| GeeksforGeeks,66K views,5 years ago,https://www.youtube.com/watch?v=zBHjXTbnJIE,https://i.ytimg.com/vi/zBHjXTbnJIE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6RYXm2wRmYqslhwrZR6kPh5cs5Q
Uses of final Keyword (Java Programming) | GeeksforGeeks,3.8K views,5 years ago,https://www.youtube.com/watch?v=yz-BIVvLR9w,https://i.ytimg.com/vi/yz-BIVvLR9w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAHv1m4ZuyRaYtK0ZJxm5K1LDrBEw
Display Nth Row in SQL | Ep-7 | Top 20 SQL Questions| GeeksforGeeks,86K views,5 years ago,https://www.youtube.com/watch?v=k7rg4CARxD8,https://i.ytimg.com/vi/k7rg4CARxD8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1_Qy0MUu6x7fN2QPaTKUrsaH9pg
Amazon Interview Experience for Internship | On-Campus Placement | GeeksforGeeks,25K views,5 years ago,https://www.youtube.com/watch?v=UvvirLnjNYY,https://i.ytimg.com/vi/UvvirLnjNYY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5EyXX2-7u88wNyn-8pFqnMlhMaA
Snake and Ladder Problem (Graphs) | GeeksforGeeks,47K views,5 years ago,https://www.youtube.com/watch?v=1pMNYQmtVVg,https://i.ytimg.com/vi/1pMNYQmtVVg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxzSIWdpVwfinPhfAZQov7Ao0euw
Pattern Searching in SQL- 2 | Ep-6 | Top 20 SQL Interview Questions | GeeksforGeeks,73K views,5 years ago,https://www.youtube.com/watch?v=ePctSjODSYU,https://i.ytimg.com/vi/ePctSjODSYU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXd863xm4jdklbLZApa4-gruah7A
Pattern Matching in SQL | Ep-5 | Top 20 SQL Interview Questions | GeeksforGeeks,85K views,5 years ago,https://www.youtube.com/watch?v=kGEjUBxLDyg,https://i.ytimg.com/vi/kGEjUBxLDyg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJeNEub5oOq-Pm4SHctzdR7mqzFw
Display Duplicate of a Column | Ep-4 | Top 20 SQL Interview Questions | GeeksforGeeks,95K views,5 years ago,https://www.youtube.com/watch?v=zajIPJwLb78,https://i.ytimg.com/vi/zajIPJwLb78/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAsRJM_3djsQcmcIfLGs7lRthXxoQ
Display Alternate Records | Ep-3 | Top 20 SQL Interview Questions | GeeksforGeeks,124K views,5 years ago,https://www.youtube.com/watch?v=ZhcKee2weD4,https://i.ytimg.com/vi/ZhcKee2weD4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDtqUBJb5bVv_Fa3QOclw7HKwotSA
Department Wise Highest Salary | Ep-2 | Top 20 SQL Interview Questions | GeeksforGeeks,148K views,5 years ago,https://www.youtube.com/watch?v=OddSz0T85nc,https://i.ytimg.com/vi/OddSz0T85nc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmGA-li787HpFygEcEPUPEGYKtVw
Check if a given array contains duplicate elements within k distance from each other | GeeksforGeeks,5.4K views,5 years ago,https://www.youtube.com/watch?v=hzRo7dLtQHs,https://i.ytimg.com/vi/hzRo7dLtQHs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8k4c35cOJS-IU6MTW7rmdj_v2Qg
2nd Highest Salary | Ep-1 | Top 20 SQL Interview Questions | GeeksforGeeks,292K views,5 years ago,https://www.youtube.com/watch?v=-6v7ctxC7yk,https://i.ytimg.com/vi/-6v7ctxC7yk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCM_LknElU9LTTTCKvIKCKm1ZTdYA
Map (Go Programming Language) | GeeksforGeeks,1.2K views,5 years ago,https://www.youtube.com/watch?v=j5KA7K0-gbY,https://i.ytimg.com/vi/j5KA7K0-gbY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcuOESs_bnRrh-osQ8xuYuASYamA
Packages (Basics) | GeeksforGeeks,7.8K views,5 years ago,https://www.youtube.com/watch?v=fhWCG4G1oHY,https://i.ytimg.com/vi/fhWCG4G1oHY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZ52oScAKw2uJKQEPMoT14mhHJSA
Find whether an array is subset of another array | GeeksforGeeks,13K views,5 years ago,https://www.youtube.com/watch?v=ydiUGfYnByw,https://i.ytimg.com/vi/ydiUGfYnByw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDuOFFgHw9702W7QLjqvnolhcHW4w
Sample Class | DSA LIVE For Working Professionals | GeeksforGeeks,24K views,5 years ago,https://www.youtube.com/watch?v=X9aJBXeMP_4,https://i.ytimg.com/vi/X9aJBXeMP_4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKWFy0USHqWlEBDoCdcOf2Exp_Zg
Interfaces (Java Programming) | GeeksforGeeks,10K views,5 years ago,https://www.youtube.com/watch?v=8ZdbOOCqEII,https://i.ytimg.com/vi/8ZdbOOCqEII/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDMaPPujhAgfr0yIzEfCwIiWGqNRA
Find Itinerary from a given list of tickets (Tickets Hashing)| GeeksforGeeks,4.6K views,5 years ago,https://www.youtube.com/watch?v=u52i2gAnFvU,https://i.ytimg.com/vi/u52i2gAnFvU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZ6TUahmwBHYCVPW7Uf54ZXOGbmg
Minimum Window Substring | GeeksforGeeks,24K views,5 years ago,https://www.youtube.com/watch?v=Xg0rPVTQf98,https://i.ytimg.com/vi/Xg0rPVTQf98/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBF4e6Yl6YftV3CA-1fisDFoyutCA
Slice (Go Programming Language)| GeeksforGeeks,723 views,5 years ago,https://www.youtube.com/watch?v=Lg-j14e22a8,https://i.ytimg.com/vi/Lg-j14e22a8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8rsR0ruF0XHXWTXFv7Q2_l6yolA
Abstract Classes (Java Programming Language) | GeeksforGeeks,10K views,5 years ago,https://www.youtube.com/watch?v=DWmpxZ59JW0,https://i.ytimg.com/vi/DWmpxZ59JW0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDazqz_vqL-4QGTA3F89bunQX45fg
Method Overriding (Java Programming Language) | GeeksforGeeks,5.5K views,5 years ago,https://www.youtube.com/watch?v=i6GzimCuFhM,https://i.ytimg.com/vi/i6GzimCuFhM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDFtP7dlHJWuTbx8yUiDAMz41EYpg
Diameter of a Binary Tree (Problem of the Week) | by Shashi Bhushan | GeeksforGeeks,6.2K views,5 years ago,https://www.youtube.com/watch?v=rm2WE0MCJ6k,https://i.ytimg.com/vi/rm2WE0MCJ6k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAB5gZG-mLS-8GzuA4B1KMqpAn_cQ
Arrays in Go Programming Language | GeeksforGeeks,970 views,5 years ago,https://www.youtube.com/watch?v=xf5D8DogB1w,https://i.ytimg.com/vi/xf5D8DogB1w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLOl4La9hOMX6xDgJqoa2tfnrElw
Pointers In Go Programming Language | GeeksforGeeks,3.1K views,5 years ago,https://www.youtube.com/watch?v=58LQJBCKk3s,https://i.ytimg.com/vi/58LQJBCKk3s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwsYE77FJ7B5d3s28v_aPqmphPew
Method Overloading (Java Programming Language)| GeeksforGeeks,6.1K views,5 years ago,https://www.youtube.com/watch?v=MHns-oaIHIs,https://i.ytimg.com/vi/MHns-oaIHIs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLALNbB94fsJM0RPlbW6-xFu8D6cIQ
Inheritance in Java (Java Programming)| GeeksforGeeks,6.7K views,5 years ago,https://www.youtube.com/watch?v=kfZkCT9J2Q4,https://i.ytimg.com/vi/kfZkCT9J2Q4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBSU6yxVoa-fItEO9R8VMQYKxZv1w
Sampling and Quantization (Digital Image Processing) | GeeksforGeeks,96K views,5 years ago,https://www.youtube.com/watch?v=JPdMQ9-wJyw,https://i.ytimg.com/vi/JPdMQ9-wJyw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCSqvQ5bDDVwS5YT2Sm93g-iWMCxA
Submatrix Sum Queries | GeeksforGeeks,16K views,5 years ago,https://www.youtube.com/watch?v=-d8KbQVx-mM,https://i.ytimg.com/vi/-d8KbQVx-mM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXfMm5GDVt-ORFJ2hq6l8Y-xGldg
DSA LIVE For Working Professionals | Live Online Classroom Program by GeeksforGeeks,10K views,5 years ago,https://www.youtube.com/watch?v=0JnUBSX-KDQ,https://i.ytimg.com/vi/0JnUBSX-KDQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6aNmVwKWP_xP3qMyHlBkH4sSj5g
Thread Join | GeeksforGeeks,18K views,5 years ago,https://www.youtube.com/watch?v=ruXbPdOST4A,https://i.ytimg.com/vi/ruXbPdOST4A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA0n4_Kes3cSNzBRtaX9HrEK1TdRQ
Variables (Core Java) | GeeksforGeeks,1.6K views,5 years ago,https://www.youtube.com/watch?v=pqKMBf_DR5w,https://i.ytimg.com/vi/pqKMBf_DR5w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAsBX6VdIawa3aT7hdsLoPQpWFnjg
Main method | Java Programming Language | GeeksforGeeks,4K views,5 years ago,https://www.youtube.com/watch?v=6hy_kiXlvnc,https://i.ytimg.com/vi/6hy_kiXlvnc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBaJN9HwshgM5yb2LHwq5SmrUvbgg
Check if a word exists in a grid or not | GeeksforGeeks,17K views,5 years ago,https://www.youtube.com/watch?v=UDQ_FgNbArA,https://i.ytimg.com/vi/UDQ_FgNbArA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAajffevd32noglvcO3zusbyWoYxg
Inter-Thread-Communication (Java)|  GeeksforGeeks,27K views,5 years ago,https://www.youtube.com/watch?v=Ut8YFsi2WR0,https://i.ytimg.com/vi/Ut8YFsi2WR0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNufv8BTl8GRoQBWwvlxhG99jnOw
Break Continue | Java Programming | GeeksforGeeks,2.8K views,5 years ago,https://www.youtube.com/watch?v=4uqb7-QpOAc,
Switch Case | Java Programming | GeeksforGeeks,3.9K views,5 years ago,https://www.youtube.com/watch?v=Ptlafta8zTI,
If-Else | Java Programming Language | GeeksforGeeks,3.5K views,5 years ago,https://www.youtube.com/watch?v=LLQVi7kCuTA,https://i.ytimg.com/vi/LLQVi7kCuTA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4yAs9-qi3_JQj9NDB6CWzFhDp3Q
Word Break Problem | Dynamic Programming | GeeksforGeeks,54K views,5 years ago,https://www.youtube.com/watch?v=hLQYQ4zj0qg,https://i.ytimg.com/vi/hLQYQ4zj0qg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDOnrFp2B9UEIniZepLOVB9efhhwg
For each Loop in Java | GeeksforGeeks,9.3K views,5 years ago,https://www.youtube.com/watch?v=DUVqtwVJ3DI,https://i.ytimg.com/vi/DUVqtwVJ3DI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPWv-yQPmO7siEEJW8Nsfq2u6Zaw
Go Programming Language | Part 9 | If and Switch Statement | GeeksforGeeks,546 views,5 years ago,https://www.youtube.com/watch?v=0lHrGAGbldo,https://i.ytimg.com/vi/0lHrGAGbldo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5IZobSZuK0z9dPTetE62WkKv5tw
Go Programming Language | Part 8 | Loops in go programming language | GeeksforGeeks,764 views,5 years ago,https://www.youtube.com/watch?v=eWD1k2zSt9g,https://i.ytimg.com/vi/eWD1k2zSt9g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDtPho5KpRYA0JubII0ejWiDSpC9A
